created_at,air_temp,process_temp,rotational_speed,torque,tool,machinefailure
2021-06-22 18:05:09 CET,300.6,312.1,1293,52.3,49,0
2021-06-22 18:05:32 CET,300.6,312.2,1308,54.7,52,0
2021-06-22 18:05:52 CET,300.6,312.3,1532,37.2,54,0
2021-06-22 18:06:13 CET,300.7,312.4,1470,38.6,56,0
2021-06-22 18:06:34 CET,300.7,312.3,1548,37.9,58,0
2021-06-22 18:06:54 CET,300.7,312.3,1898,24.0,60,0
2021-06-22 18:07:14 CET,300.7,312.2,1335,49.0,62,0
2021-06-22 18:07:35 CET,300.7,312.3,1420,53.8,67,0
2021-06-22 18:08:32 CET,300.7,312.3,1418,49.0,69,0
2021-06-22 18:08:52 CET,300.8,312.3,1535,40.3,71,0
2021-06-22 18:09:12 CET,300.7,312.4,1457,47.2,74,0
2021-06-22 18:10:10 CET,300.8,312.4,1493,39.1,79,0
2021-06-22 18:11:08 CET,300.7,312.3,1670,27.3,81,0
2021-06-22 18:11:28 CET,300.7,312.3,1446,45.4,86,0
2021-06-22 18:11:48 CET,300.8,312.4,1465,59.1,91,1
2021-06-22 18:12:09 CET,300.7,312.3,1590,36.3,93,0
2021-06-22 18:13:08 CET,300.6,312.2,2174,18.5,95,0
2021-06-22 18:13:29 CET,300.7,312.4,1590,37.9,98,0
2021-06-22 18:13:49 CET,300.7,312.3,1577,33.2,100,0
2021-06-22 18:15:24 CET,300.7,312.4,1371,61.7,102,0
2021-06-22 18:16:21 CET,300.8,312.4,1767,25.6,105,0
2021-06-22 18:16:41 CET,300.8,312.5,1517,39.2,107,0
2021-06-22 18:17:02 CET,300.9,312.6,1555,40.6,109,0
2021-06-22 18:17:22 CET,300.9,312.7,1416,43.8,112,0
2021-06-22 18:17:43 CET,300.8,312.6,1588,35.6,114,0
2021-06-22 18:18:03 CET,300.8,312.6,1422,50.0,117,0
2021-06-22 18:19:00 CET,300.8,312.6,1376,53.6,119,0
2021-06-22 18:19:21 CET,300.8,312.5,1434,50.7,121,0
2021-06-22 18:19:41 CET,300.8,312.5,1423,47.3,123,0
2021-06-22 18:20:01 CET,300.9,312.4,1364,52.5,125,0
2021-06-22 18:20:22 CET,300.8,312.4,1825,23.8,127,0
2021-06-22 18:20:42 CET,300.8,312.4,1365,44.5,129,0
2021-06-22 18:21:02 CET,300.7,312.3,1430,47.2,131,0
2021-06-22 18:22:00 CET,300.8,312.3,1435,44.8,134,0
2021-06-22 18:22:20 CET,300.8,312.4,1811,25.1,136,0
2021-06-22 18:22:40 CET,300.8,312.4,1465,43.7,139,0
2021-06-22 18:23:00 CET,300.9,312.4,1372,51.0,142,0
2021-06-22 18:23:20 CET,300.8,312.3,1858,26.3,144,0
2021-06-22 18:23:41 CET,300.7,312.3,1715,26.8,146,0
2021-06-22 18:24:01 CET,300.7,312.2,1590,38.5,148,0
2021-06-22 18:24:21 CET,300.8,312.2,1664,25.7,150,0
2021-06-22 18:24:42 CET,300.7,312.1,1512,36.9,153,0
2021-06-22 18:25:02 CET,300.7,312.1,1498,44.0,155,0
2021-06-22 18:26:37 CET,300.7,312.1,1395,41.9,157,0
2021-06-22 18:26:58 CET,300.7,312.1,1490,43.1,159,0
2021-06-22 18:27:55 CET,300.8,312.1,1527,35.1,164,0
2021-06-22 18:28:15 CET,300.8,312.1,1512,37.1,169,0
2021-06-22 18:28:35 CET,300.9,312.1,1474,42.4,171,0
2021-06-22 18:28:56 CET,300.8,312.1,1505,41.3,173,0
2021-06-22 18:29:16 CET,300.8,312,1496,40.0,175,0
2021-06-22 18:30:13 CET,300.8,312,1382,49.3,177,0
2021-06-22 18:30:36 CET,300.7,311.9,1419,47.7,179,0
2021-06-22 18:30:56 CET,300.7,311.9,1462,39.7,181,0
2021-06-22 18:31:16 CET,300.8,312,1450,45.0,183,0
2021-06-22 18:32:51 CET,300.7,311.9,1389,46.5,186,0
2021-06-22 18:34:25 CET,300.7,311.9,1697,28.2,191,0
2021-06-22 18:35:22 CET,300.7,311.9,1335,57.1,194,1
2021-06-22 18:35:43 CET,300.7,311.9,1476,42.0,196,0
2021-06-22 18:36:03 CET,300.6,311.7,1497,43.6,198,0
2021-06-22 18:37:00 CET,300.6,311.6,1669,29.2,200,0
2021-06-22 18:37:20 CET,300.6,311.6,1455,48.0,203,0
2021-06-22 18:37:41 CET,300.7,311.7,1499,38.4,205,0
2021-06-22 18:38:01 CET,300.7,311.8,1478,41.9,207,0
2021-06-22 18:38:58 CET,300.8,311.8,1928,21.8,209,0
2021-06-22 18:39:19 CET,300.8,311.9,1621,28.3,211,0
2021-06-22 18:39:39 CET,300.8,311.9,1356,44.3,214,0
2021-06-22 18:39:59 CET,300.8,311.7,1490,46.4,217,0
2021-06-22 18:40:21 CET,300.8,311.7,1578,31.4,219,0
2021-06-22 18:40:41 CET,300.8,311.7,1681,31.3,221,0
2021-06-22 18:41:02 CET,300.8,311.8,1417,43.4,223,0
2021-06-22 18:41:22 CET,300.7,311.7,1532,40.0,0,0
2021-06-22 18:41:42 CET,300.7,311.7,1499,38.9,3,0
2021-06-22 18:42:03 CET,300.8,311.7,1432,45.8,6,0
2021-06-22 18:43:01 CET,300.8,311.7,1753,29.0,8,0
2021-06-22 18:43:21 CET,300.8,311.7,1414,49.0,10,0
2021-06-22 18:44:19 CET,300.8,311.7,1655,32.2,12,0
2021-06-22 18:44:39 CET,300.8,311.6,1516,35.6,14,0
2021-06-22 18:45:37 CET,300.8,311.7,1426,45.5,16,0
2021-06-22 18:45:57 CET,300.8,311.7,1479,39.4,18,0
2021-06-22 18:46:54 CET,300.7,311.5,1569,36.4,20,0
2021-06-22 18:47:14 CET,300.8,311.6,1568,36.0,23,0
2021-06-22 18:47:35 CET,300.9,311.8,1843,24.5,25,0
2021-06-22 18:49:09 CET,300.9,311.9,1480,40.9,28,0
2021-06-22 18:49:31 CET,301.0,312,1447,36.8,31,0
2021-06-22 18:49:51 CET,301.0,311.9,1454,41.9,33,0
2021-06-22 18:50:11 CET,300.9,311.9,1310,56.1,35,0
2021-06-22 18:51:08 CET,300.9,311.9,1513,38.0,38,0
2021-06-22 18:51:28 CET,300.9,311.9,2140,16.5,43,0
2021-06-22 18:51:50 CET,301.0,312.1,1377,49.9,48,0
2021-06-22 18:52:10 CET,301.0,312.1,1585,32.3,50,0
2021-06-22 18:52:30 CET,301.1,312.2,1491,42.6,52,0
2021-06-22 18:52:50 CET,301.0,312.2,1264,59.0,57,0
2021-06-22 18:53:11 CET,301.0,312.2,1372,47.0,59,0
2021-06-22 18:54:45 CET,301.0,312.2,1510,39.9,61,0
2021-06-22 18:55:07 CET,300.9,312.1,1423,40.2,63,0
2021-06-22 18:56:05 CET,301.1,312.3,1464,35.3,65,0
2021-06-22 18:56:25 CET,301.0,312.2,1602,35.9,67,0
2021-06-22 18:57:22 CET,301.0,312.2,1629,32.6,69,0
2021-06-22 18:57:44 CET,300.9,312.2,1811,23.2,72,0
2021-06-22 18:58:04 CET,300.9,312.1,1711,28.8,74,0
2021-06-22 18:58:24 CET,300.9,312.1,1297,48.6,76,0
2021-06-22 18:58:45 CET,301.0,312.1,1405,46.1,79,0
2021-06-22 18:59:05 CET,301.1,312.2,1397,54.9,81,0
2021-06-22 19:00:03 CET,301.1,312.3,1682,29.7,83,0
2021-06-22 19:00:23 CET,301.2,312.3,1528,38.4,85,0
2021-06-22 19:00:43 CET,301.2,312.3,1548,38.3,87,0
2021-06-22 19:01:05 CET,301.2,312.4,1395,47.8,90,0
2021-06-22 19:01:25 CET,301.2,312.4,1378,59.0,95,0
2021-06-22 19:01:46 CET,301.2,312.4,1480,53.5,97,0
2021-06-22 19:02:07 CET,301.2,312.4,1428,36.6,99,0
2021-06-22 19:02:29 CET,301.2,312.4,1505,39.6,102,0
2021-06-22 19:03:26 CET,301.0,312.3,1445,36.4,105,0
2021-06-22 19:03:46 CET,301.0,312.3,1488,42.6,107,0
2021-06-22 19:04:07 CET,301.0,312.2,1601,33.0,109,0
2021-06-22 19:04:27 CET,301.0,312.3,1550,34.9,111,0
2021-06-22 19:04:47 CET,301.0,312.2,1540,34.1,113,0
2021-06-22 19:05:07 CET,301.1,312.3,1587,34.5,115,0
2021-06-22 19:05:28 CET,301.0,312.2,1489,40.3,117,0
2021-06-22 19:05:49 CET,301.1,312.3,1486,34.9,122,0
2021-06-22 19:06:09 CET,301.1,312.4,1430,37.9,124,0
2021-06-22 19:06:30 CET,301.1,312.4,1809,25.1,126,0
2021-06-22 19:06:50 CET,301.1,312.3,1534,39.0,129,0
2021-06-22 19:07:13 CET,301.1,312.3,1852,25.9,131,0
2021-06-22 19:08:10 CET,301.1,312.3,1595,31.9,134,0
2021-06-22 19:09:09 CET,301.0,312.3,1424,43.5,136,0
2021-06-22 19:09:53 CET,301.0,312.2,1776,28.8,138,0
2021-06-22 19:10:51 CET,301.0,312.2,1499,41.5,140,0
2021-06-22 19:11:11 CET,301.0,312.2,2710,9.7,143,1
2021-06-22 19:11:32 CET,300.9,312.1,1359,51.7,146,0
2021-06-22 19:11:52 CET,300.9,312.1,1617,31.0,148,0
2021-06-22 19:12:50 CET,300.8,312,1443,53.3,151,0
2021-06-22 19:13:10 CET,300.8,312,1374,50.2,154,0
2021-06-22 19:13:31 CET,300.9,312.1,1851,23.0,156,0
2021-06-22 19:13:51 CET,300.8,312,1274,67.3,159,0
2021-06-22 19:14:12 CET,300.9,312,1533,44.0,162,0
2021-06-22 19:14:32 CET,300.8,312,1477,37.3,164,0
2021-06-22 19:15:29 CET,300.9,312.1,1462,46.0,166,0
2021-06-22 19:15:49 CET,301.0,312.1,1664,28.4,168,0
2021-06-22 19:16:10 CET,300.8,311.9,1414,41.1,171,0
2021-06-22 19:16:30 CET,300.9,312,2129,17.8,173,0
2021-06-22 19:16:50 CET,300.8,311.8,1323,61.1,178,0
2021-06-22 19:17:13 CET,300.8,311.8,1427,43.3,180,0
2021-06-22 19:18:47 CET,300.9,312,1375,56.1,182,0
2021-06-22 19:20:22 CET,300.9,312,1402,50.7,185,0
2021-06-22 19:20:42 CET,300.9,312,1500,44.2,188,0
2021-06-22 19:21:02 CET,301.0,312,1558,37.5,190,0
2021-06-22 19:22:00 CET,300.9,312,1447,41.4,193,0
2021-06-22 19:23:35 CET,301.0,312,1518,39.3,196,0
2021-06-22 19:23:56 CET,301.0,311.9,1889,23.5,198,0
2021-06-22 19:24:17 CET,301.0,312.1,1675,30.7,200,0
2021-06-22 19:24:37 CET,300.9,312,1720,27.9,202,0
2021-06-22 19:24:57 CET,301.0,312,1499,34.6,207,0
2021-06-22 19:25:17 CET,300.9,312,1441,43.8,210,0
2021-06-22 19:25:37 CET,300.9,312,1397,42.7,212,0
2021-06-22 19:25:57 CET,300.9,312,1493,38.7,217,0
2021-06-22 19:26:18 CET,300.8,312,1422,50.7,219,0
2021-06-22 19:26:38 CET,300.7,311.9,1399,50.2,222,1
2021-06-22 19:26:58 CET,300.6,311.9,1425,44.9,224,0
2021-06-22 19:27:19 CET,300.6,311.8,1501,44.8,226,0
2021-06-22 19:27:39 CET,300.6,311.9,1629,35.3,0,0
2021-06-22 19:28:00 CET,300.6,312,1490,42.2,3,0
2021-06-22 19:28:21 CET,300.7,312,1550,32.4,5,0
2021-06-22 19:28:41 CET,300.8,312,1416,46.5,7,0
2021-06-22 19:29:39 CET,300.7,311.9,1485,38.8,9,0
2021-06-22 19:31:50 CET,300.7,311.8,1564,36.8,11,0
2021-06-22 19:32:12 CET,300.7,311.7,1910,19.7,13,0
2021-06-22 19:32:32 CET,300.7,311.7,1460,46.1,15,0
2021-06-22 19:32:51 CET,300.7,311.8,1603,34.1,17,0
2021-06-22 19:33:11 CET,300.7,311.8,1486,47.3,19,0
2021-06-22 19:33:31 CET,300.8,311.9,1560,31.8,21,0
2021-06-22 19:34:28 CET,300.8,311.9,1498,39.3,23,0
2021-06-22 19:34:49 CET,300.8,311.9,1431,48.5,25,0
2021-06-22 19:36:23 CET,300.8,311.9,1486,45.1,30,0
2021-06-22 19:36:43 CET,300.7,311.9,1486,35.8,32,0
2021-06-22 19:37:04 CET,300.7,311.8,1441,38.1,34,0
2021-06-22 19:37:24 CET,300.7,311.9,1366,55.1,36,0
2021-06-22 19:37:47 CET,300.6,311.8,1471,41.4,39,0
2021-06-22 19:39:22 CET,300.6,311.9,1463,38.2,41,0
2021-06-22 19:39:42 CET,300.6,311.9,1413,41.3,43,0
2021-06-22 19:40:02 CET,300.6,311.9,1604,30.5,45,0
2021-06-22 19:40:22 CET,300.7,312,1401,51.1,50,0
2021-06-22 19:40:42 CET,300.6,311.8,1652,27.2,52,0
2021-06-22 19:41:03 CET,300.5,311.9,1403,45.7,54,0
2021-06-22 19:41:23 CET,300.5,311.9,1887,21.7,56,0
2021-06-22 19:41:43 CET,300.4,311.8,1405,47.9,58,0
2021-06-22 19:42:03 CET,300.2,311.6,1496,41.1,60,0
2021-06-22 19:42:24 CET,300.1,311.5,1499,43.4,65,0
2021-06-22 19:42:44 CET,300.2,311.5,1549,37.2,67,0
2021-06-22 19:43:04 CET,300.3,311.6,1515,44.9,69,0
2021-06-22 19:43:24 CET,300.2,311.6,1540,37.7,71,0
2021-06-22 19:43:44 CET,300.2,311.5,1426,44.3,73,0
2021-06-22 19:46:35 CET,300.2,311.6,1465,41.4,78,0
2021-06-22 19:47:32 CET,300.3,311.6,1359,54.1,81,0
2021-06-22 19:47:52 CET,300.3,311.7,1551,36.4,84,0
2021-06-22 19:48:13 CET,300.5,311.8,1596,34.8,87,0
2021-06-22 19:49:47 CET,300.5,311.9,1670,26.3,89,0
2021-06-22 19:50:08 CET,300.4,311.9,1868,21.3,92,0
2021-06-22 19:51:42 CET,300.6,312,1490,39.8,94,0
2021-06-22 19:52:03 CET,300.5,311.9,1676,35.2,97,0
2021-06-22 19:52:25 CET,300.5,311.9,1875,22.1,100,0
2021-06-22 19:52:46 CET,300.5,312,1867,23.0,103,0
2021-06-22 19:53:43 CET,300.5,312,1646,29.5,106,0
2021-06-22 19:54:03 CET,300.5,312,1375,43.2,108,0
2021-06-22 19:54:23 CET,300.5,312,1558,36.7,113,0
2021-06-22 19:54:45 CET,300.4,312,1631,34.9,115,0
2021-06-22 19:55:06 CET,300.4,312,1366,43.0,117,0
2021-06-22 19:55:25 CET,300.3,311.8,1360,48.0,119,0
2021-06-22 19:55:46 CET,300.3,311.8,1547,39.7,121,0
2021-06-22 19:56:06 CET,300.3,311.7,1571,31.2,123,0
2021-06-22 19:56:26 CET,300.2,311.5,1528,36.1,125,0
2021-06-22 19:56:46 CET,300.2,311.5,1432,43.6,127,0
2021-06-22 19:58:20 CET,300.2,311.6,1356,53.5,132,0
2021-06-22 19:58:40 CET,300.1,311.5,1422,46.2,134,0
2021-06-22 19:59:01 CET,300.1,311.4,1438,42.2,139,0
2021-06-22 19:59:58 CET,300.2,311.4,1483,44.4,141,0
2021-06-22 20:00:18 CET,300.2,311.4,1331,49.8,143,0
2021-06-22 20:01:15 CET,300.2,311.4,1463,37.5,145,0
2021-06-22 20:01:35 CET,300.1,311.4,1446,40.6,147,0
2021-06-22 20:01:55 CET,300.1,311.4,1356,45.7,149,0
2021-06-22 20:02:16 CET,300.1,311.3,1676,30.3,151,0
2021-06-22 20:02:36 CET,300.1,311.4,1910,23.0,153,0
2021-06-22 20:02:56 CET,300.2,311.6,1375,56.9,155,0
2021-06-22 20:03:16 CET,300.2,311.6,1513,40.8,157,0
2021-06-22 20:03:36 CET,300.2,311.6,1511,35.7,160,0
2021-06-22 20:04:33 CET,300.2,311.6,1662,28.8,162,0
2021-06-22 20:04:53 CET,300.2,311.7,1493,48.3,167,0
2021-06-22 20:07:05 CET,300.2,311.7,1555,37.4,169,0
2021-06-22 20:07:25 CET,300.3,311.7,1452,41.5,172,0
2021-06-22 20:07:45 CET,300.2,311.6,1500,39.0,174,0
2021-06-22 20:08:05 CET,300.2,311.7,1603,30.5,176,0
2021-06-22 20:08:25 CET,300.3,311.7,1682,27.8,178,0
2021-06-22 20:08:46 CET,300.3,311.8,1567,37.7,180,0
2021-06-22 20:09:43 CET,300.3,311.8,1413,46.0,182,0
2021-06-22 20:11:17 CET,300.3,311.9,1429,41.6,184,0
2021-06-22 20:11:38 CET,300.3,311.9,1692,31.5,187,0
2021-06-22 20:11:58 CET,300.4,311.9,1476,48.7,189,0
2021-06-22 20:12:18 CET,300.4,312,1596,30.4,191,0
2021-06-22 20:13:14 CET,300.3,311.9,1390,49.0,194,0
2021-06-22 20:13:34 CET,300.3,311.8,1607,33.7,199,0
2021-06-22 20:15:08 CET,300.3,311.7,1821,26.3,202,0
2021-06-22 20:16:06 CET,300.3,311.8,2141,18.5,204,0
2021-06-22 20:17:04 CET,300.4,311.8,1553,33.1,209,1
2021-06-22 20:18:01 CET,300.4,311.8,1442,45.1,0,0
2021-06-22 20:18:21 CET,300.4,311.7,1459,45.6,3,0
2021-06-22 20:18:40 CET,300.4,311.8,2496,13.5,5,0
2021-06-22 20:19:00 CET,300.4,311.8,1367,57.2,10,0
2021-06-22 20:19:20 CET,300.3,311.8,2004,19.6,12,0
2021-06-22 20:19:40 CET,300.3,311.7,1406,47.5,14,0
2021-06-22 20:20:00 CET,300.3,311.8,1548,33.0,16,0
2021-06-22 20:20:21 CET,300.3,311.7,1333,55.2,18,0
2021-06-22 20:20:41 CET,300.2,311.6,1767,26.4,20,0
2021-06-22 20:21:02 CET,300.2,311.6,1827,27.0,22,0
2021-06-22 20:21:22 CET,300.2,311.6,1533,46.4,24,0
2021-06-22 20:21:42 CET,300.2,311.5,1515,36.8,27,0
2021-06-22 20:22:03 CET,300.2,311.4,1568,41.0,32,0
2021-06-22 20:22:23 CET,300.2,311.4,1452,47.8,34,0
2021-06-22 20:22:43 CET,300.2,311.4,1433,37.9,36,0
2021-06-22 20:23:03 CET,300.1,311.3,1650,33.8,38,0
2021-06-22 20:23:23 CET,300.1,311.4,1629,31.3,41,0
2021-06-22 20:24:19 CET,300.0,311.3,1520,39.2,43,0
2021-06-22 20:24:40 CET,300.0,311.2,1393,43.1,45,0
2021-06-22 20:25:02 CET,299.9,311.2,1364,49.6,50,0
2021-06-22 20:26:00 CET,299.9,311.3,1389,50.0,55,0
2021-06-22 20:26:20 CET,299.8,311.1,1466,46.1,58,0
2021-06-22 20:28:31 CET,299.7,311.1,1650,32.4,60,0
2021-06-22 20:28:52 CET,299.6,311,1554,36.3,62,0
2021-06-22 20:29:12 CET,299.6,310.9,1474,39.7,64,0
2021-06-22 20:29:32 CET,299.5,310.8,1600,32.4,67,0
2021-06-22 20:29:51 CET,299.5,310.8,1356,54.9,72,0
2021-06-22 20:30:11 CET,299.5,310.8,1571,38.2,74,0
2021-06-22 20:30:33 CET,299.6,310.9,1658,28.0,76,0
2021-06-22 20:30:53 CET,299.6,310.8,1393,49.9,78,0
2021-06-22 20:31:13 CET,299.7,311,1448,49.8,80,0
2021-06-22 20:31:33 CET,299.7,310.9,1477,40.4,83,0
2021-06-22 20:31:54 CET,299.7,311,1506,42.7,85,0
2021-06-22 20:32:13 CET,299.7,310.9,1685,32.1,88,0
2021-06-22 20:32:33 CET,299.6,310.9,1533,31.8,91,0
2021-06-22 20:33:30 CET,299.5,310.8,1447,41.0,93,0
2021-06-22 20:33:51 CET,299.5,310.7,1488,39.5,95,0
2021-06-22 20:34:12 CET,299.6,310.8,1427,50.4,98,0
2021-06-22 20:34:33 CET,299.5,310.7,1424,41.3,101,0
2021-06-22 20:34:53 CET,299.5,310.7,1472,40.9,104,0
2021-06-22 20:35:12 CET,299.5,310.7,1438,45.7,106,0
2021-06-22 20:35:32 CET,299.6,310.8,1507,42.4,108,0
2021-06-22 20:35:52 CET,299.6,310.7,1393,52.1,110,0
2021-06-22 20:36:12 CET,299.5,310.8,1283,52.4,112,0
2021-06-22 20:36:32 CET,299.6,310.8,1644,30.9,114,0
2021-06-22 20:36:51 CET,299.6,310.8,1498,46.9,116,0
2021-06-22 20:37:11 CET,299.6,310.8,1400,40.8,118,0
2021-06-22 20:37:34 CET,299.6,310.9,1679,31.2,120,0
2021-06-22 20:37:53 CET,299.7,311.1,1618,30.3,125,0
2021-06-22 20:38:13 CET,299.6,311,1714,30.2,128,0
2021-06-22 20:38:33 CET,299.6,311,1574,35.0,133,0
2021-06-22 20:38:53 CET,299.7,311.1,1574,36.4,135,0
2021-06-22 20:39:17 CET,299.6,310.9,1472,40.9,137,0
2021-06-22 20:39:37 CET,299.6,311,1552,33.2,139,0
2021-06-22 20:39:57 CET,299.7,311.1,1603,31.4,141,0
2021-06-22 20:40:17 CET,299.7,311.1,1353,47.1,143,0
2021-06-22 20:40:37 CET,299.7,311.1,1690,30.6,148,0
2021-06-22 20:40:57 CET,299.8,311.2,1745,26.3,150,0
2021-06-22 20:41:17 CET,299.9,311.3,1522,45.7,153,0
2021-06-22 20:43:28 CET,300.0,311.4,1641,34.5,155,0
2021-06-22 20:44:25 CET,299.9,311.4,1596,28.9,160,0
2021-06-22 20:44:45 CET,299.9,311.4,1497,37.0,162,0
2021-06-22 20:45:06 CET,299.9,311.3,1371,52.3,167,0
2021-06-22 20:45:25 CET,299.9,311.3,1445,41.2,169,0
2021-06-22 20:45:47 CET,299.8,311.2,1564,40.0,172,0
2021-06-22 20:46:06 CET,299.7,311.1,1439,44.9,174,0
2021-06-22 20:46:26 CET,299.7,311.2,1352,52.1,176,0
2021-06-22 20:46:46 CET,299.8,311.3,1560,35.4,178,0
2021-06-22 20:47:06 CET,299.7,311.2,1616,42.3,180,0
2021-06-22 20:47:26 CET,299.7,311.2,1835,23.7,183,0
2021-06-22 20:49:00 CET,299.7,311.1,1649,32.7,185,0
2021-06-22 20:49:21 CET,299.8,311.1,1452,47.3,188,0
2021-06-22 20:49:41 CET,299.8,311.1,2144,17.7,190,0
2021-06-22 20:50:01 CET,299.7,311.1,1554,41.0,192,0
2021-06-22 20:50:21 CET,299.7,311,1827,25.4,194,0
2021-06-22 20:50:41 CET,299.6,310.9,1448,46.3,196,0
2021-06-22 20:51:01 CET,299.6,310.9,1530,38.8,198,0
2021-06-22 20:51:22 CET,299.7,311,1983,21.0,201,0
2021-06-22 20:52:00 CET,299.7,310.9,1620,37.2,203,0
2021-06-22 20:52:20 CET,299.6,310.9,1630,29.8,206,0
2021-06-22 20:52:40 CET,299.6,310.9,1229,65.2,209,1
2021-06-22 20:53:00 CET,299.5,310.8,1873,22.3,211,0
2021-06-22 20:53:20 CET,299.4,310.7,1426,45.7,213,0
2021-06-22 20:54:17 CET,299.4,310.8,1376,53.9,215,1
2021-06-22 20:54:38 CET,299.4,310.8,1622,33.6,217,0
2021-06-22 20:54:58 CET,299.4,310.7,1492,45.7,219,0
2021-06-22 20:55:21 CET,299.3,310.7,1374,48.9,222,0
2021-06-22 20:55:41 CET,299.2,310.7,1737,27.0,225,1
2021-06-22 20:56:00 CET,299.3,310.8,1426,42.4,0,0
2021-06-22 20:56:21 CET,299.3,310.9,1826,25.1,2,0
2021-06-22 20:56:41 CET,299.3,310.9,1669,32.4,5,0
2021-06-22 20:57:01 CET,299.4,310.9,1473,40.1,7,0
2021-06-22 20:57:20 CET,299.4,310.9,1751,27.8,10,0
2021-06-22 20:57:40 CET,299.4,310.9,1446,47.3,12,0
2021-06-22 20:58:00 CET,299.3,310.8,1483,43.5,15,0
2021-06-22 20:58:20 CET,299.2,310.7,1535,42.6,17,0
2021-06-22 20:58:39 CET,299.2,310.7,1477,44.0,19,0
2021-06-22 20:59:38 CET,299.3,310.8,1391,46.9,21,0
2021-06-22 21:00:35 CET,299.2,310.7,1636,29.4,23,0
2021-06-22 21:00:54 CET,299.2,310.6,1675,33.3,28,0
2021-06-22 21:01:15 CET,299.2,310.5,1329,48.9,30,0
2021-06-22 21:02:11 CET,299.2,310.5,1548,33.5,35,0
2021-06-22 21:02:31 CET,299.2,310.5,1391,45.8,38,0
2021-06-22 21:02:51 CET,299.1,310.5,1437,43.1,40,0
2021-06-22 21:03:48 CET,299.2,310.6,1370,61.9,42,0
2021-06-22 21:05:59 CET,299.1,310.6,1577,37.1,44,0
2021-06-22 21:06:19 CET,299.1,310.5,1485,37.8,46,0
2021-06-22 21:07:53 CET,299.0,310.4,1504,34.3,48,0
2021-06-22 21:08:12 CET,298.9,310.3,1551,35.2,50,0
2021-06-22 21:08:32 CET,299.1,310.5,1428,43.0,53,0
2021-06-22 21:08:52 CET,299.0,310.5,1755,27.9,56,0
2021-06-22 21:09:12 CET,299.1,310.5,1329,54.9,58,0
2021-06-22 21:09:31 CET,299.1,310.5,1496,35.2,60,0
2021-06-22 21:09:51 CET,299.1,310.5,1532,36.6,62,0
2021-06-22 21:10:12 CET,299.1,310.5,1389,61.4,64,0
2021-06-22 21:10:31 CET,299.1,310.4,1524,51.4,66,0
2021-06-22 21:10:51 CET,299.1,310.4,1422,49.3,69,0
2021-06-22 21:12:25 CET,299.1,310.5,1739,27.4,72,0
2021-06-22 21:12:44 CET,299.1,310.5,1736,26.9,74,0
2021-06-22 21:13:41 CET,299.1,310.5,1419,48.8,76,0
2021-06-22 21:14:01 CET,299.1,310.6,1326,49.7,78,0
2021-06-22 21:14:23 CET,299.1,310.6,1449,43.2,80,0
2021-06-22 21:14:43 CET,299.2,310.6,1534,39.7,83,0
2021-06-22 21:15:02 CET,299.2,310.6,1443,50.9,85,0
2021-06-22 21:15:22 CET,299.2,310.6,1498,41.1,88,0
2021-06-22 21:16:57 CET,299.1,310.6,1796,26.0,90,0
2021-06-22 21:17:17 CET,299.1,310.4,1519,45.3,92,0
2021-06-22 21:17:38 CET,299.0,310.4,1339,49.6,94,0
2021-06-22 21:17:57 CET,299.0,310.4,1483,41.5,96,0
2021-06-22 21:18:19 CET,298.9,310.2,2099,20.0,98,0
2021-06-22 21:18:41 CET,299.0,310.3,1689,29.7,101,0
2021-06-22 21:19:02 CET,299.1,310.4,1369,54.5,104,0
2021-06-22 21:19:21 CET,299.0,310.4,1512,38.8,109,0
2021-06-22 21:20:42 CET,299.0,310.3,1303,68.6,111,1
2021-06-22 21:21:02 CET,299.0,310.3,1552,39.9,114,0
2021-06-22 21:21:22 CET,299.0,310.4,1713,28.0,116,0
2021-06-22 21:22:56 CET,298.9,310.3,1456,44.1,118,0
2021-06-22 21:23:16 CET,299.0,310.4,1524,39.8,120,0
2021-06-22 21:24:13 CET,299.0,310.4,1394,45.2,122,0
2021-06-22 21:24:33 CET,299.0,310.4,1981,21.2,125,0
2021-06-22 21:24:53 CET,299.0,310.4,1565,36.1,127,0
2021-06-22 21:25:12 CET,299.1,310.4,1657,31.0,129,0
2021-06-22 21:25:32 CET,299.0,310.4,1625,37.1,131,0
2021-06-22 21:25:52 CET,299.0,310.4,1606,31.1,134,0
2021-06-22 21:26:11 CET,299.0,310.5,1336,56.8,136,0
2021-06-22 21:26:31 CET,299.0,310.6,1587,34.2,141,0
2021-06-22 21:26:51 CET,299.1,310.6,1602,39.7,144,0
2021-06-22 21:27:16 CET,299.1,310.5,1471,38.4,146,0
2021-06-22 21:30:04 CET,299.1,310.6,1332,48.0,148,0
2021-06-22 21:30:24 CET,299.2,310.6,1434,48.4,153,0
2021-06-22 21:30:44 CET,299.1,310.6,1921,23.9,158,0
2021-06-22 21:31:04 CET,299.2,310.6,1704,30.6,160,0
2021-06-22 21:31:25 CET,299.1,310.6,1397,49.5,165,0
2021-06-22 21:32:22 CET,299.1,310.6,1791,28.0,168,0
2021-06-22 21:32:42 CET,299.1,310.6,1818,24.1,173,0
2021-06-22 21:33:05 CET,299.2,310.7,1540,36.3,175,0
2021-06-22 21:33:25 CET,299.2,310.8,1502,39.8,177,0
2021-06-22 21:33:45 CET,299.2,310.8,1761,30.4,180,0
2021-06-22 21:34:42 CET,299.1,310.8,1517,38.4,185,0
